candidate_id,position_id,status,ts,filename
43,5,Phone Interview Completed,2021-06-26 10:31:37,status_history_2021-07-21_03-18-00.csv
43,5,On-Site Interview Requested,2021-06-30 12:07:42,status_history_2021-07-21_03-18-00.csv
43,5,On-Site Interview Scheduled,2021-07-03 10:47:29,status_history_2021-07-21_03-18-00.csv
43,5,On-Site Interview Completed,2021-07-19 12:16:16,status_history_2021-07-21_03-18-00.csv
43,5,On-Site Interview Terminated,2021-07-20 12:08:20,status_history_2021-07-21_03-18-00.csv
44,15,Profile Created,2021-12-05 11:59:40,status_history_2022-02-17_03-15-00.csv
44,15,Application Completed,2022-01-04 12:19:04,status_history_2022-02-17_03-15-00.csv
44,15,Application Reviewed,2022-01-08 11:13:15,status_history_2022-02-17_03-15-00.csv
44,15,Phone Interview Requested,2022-01-12 12:09:55,status_history_2022-02-17_03-15-00.csv
44,15,Phone Interview Scheduled,2022-01-16 12:39:05,status_history_2022-02-17_03-15-00.csv
44,15,Phone Interview Completed,2022-01-17 11:40:46,status_history_2022-02-17_03-15-00.csv
44,15,On-Site Interview Requested,2022-01-23 12:17:55,status_history_2022-02-17_03-15-00.csv
44,15,On-Site Interview Scheduled,2022-01-26 12:47:18,status_history_2022-02-17_03-15-00.csv
44,15,On-Site Interview Completed,2022-02-08 11:41:54,status_history_2022-02-17_03-15-00.csv
44,15,On-Site Interview Terminated,2022-02-16 11:29:07,status_history_2022-02-17_03-15-00.csv
45,1,Profile Created,2021-01-12 12:16:51,status_history_2021-03-01_03-16-00.csv
45,1,Application Completed,2021-02-10 11:39:03,status_history_2021-03-01_03-16-00.csv
45,1,Application Reviewed,2021-02-13 12:04:42,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Requested,2021-02-16 12:33:50,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Scheduled,2021-02-17 11:50:47,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Completed,2021-02-22 12:27:05,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Terminated,2021-02-28 12:01:28,status_history_2021-03-01_03-16-00.csv
45,16,Profile Created,2022-04-01 12:22:50,status_history_2022-04-20_03-15-00.csv
45,16,Application Completed,2022-04-12 12:44:47,status_history_2022-04-20_03-15-00.csv
45,16,Application Reviewed,2022-04-15 11:25:32,status_history_2022-04-20_03-15-00.csv
45,16,Application Terminated,2022-04-19 11:55:33,status_history_2022-04-20_03-15-00.csv
46,14,Profile Created,2021-12-17 12:19:37,status.history.resend.2022-01-03_03-00-00.csv
46,14,Application Completed,2021-12-26 12:40:15,status.history.resend.2022-01-03_03-00-00.csv
46,14,Application Reviewed,2021-12-29 12:22:32,status.history.resend.2022-01-03_03-00-00.csv
46,14,Application Terminated,2022-01-02 11:46:01,status.history.resend.2022-01-03_03-00-00.csv
47,20,Profile Created,2022-08-29 11:38:20,status_history_2022-09-17_03-21-00.csv
47,20,Application Completed,2022-09-08 10:59:22,status_history_2022-09-17_03-21-00.csv
47,20,Application Reviewed,2022-09-11 11:52:03,status_history_2022-09-17_03-21-00.csv
47,20,Application Terminated,2022-09-16 11:48:53,status_history_2022-09-17_03-21-00.csv
48,12,Profile Created,2021-10-30 11:34:45,status_history_2021-12-12_03-15-00.csv
48,12,Application Completed,2021-11-05 11:42:40,status_history_2021-12-12_03-15-00.csv
48,12,Application Reviewed,2021-11-10 12:11:34,status_history_2021-12-12_03-15-00.csv
48,12,Phone Interview Requested,2021-11-11 11:20:42,status_history_2021-12-12_03-15-00.csv
48,12,Phone Interview Scheduled,2021-11-12 11:21:40,status_history_2021-12-12_03-15-00.csv
48,12,Phone Interview Completed,2021-11-19 12:03:57,status_history_2021-12-12_03-15-00.csv
48,12,On-Site Interview Requested,2021-11-21 12:21:14,status_history_2021-12-12_03-15-00.csv
48,12,On-Site Interview Scheduled,2021-11-22 11:17:36,status_history_2021-12-12_03-15-00.csv
48,12,On-Site Interview Completed,2021-11-29 11:27:31,status_history_2021-12-12_03-15-00.csv
48,12,On-Site Interview Terminated,2021-12-11 11:49:41,status_history_2021-12-12_03-15-00.csv
49,4,Profile Created,2021-05-24 12:06:29,workflow-file-Friday-2021-07-02_03-09-00.csv
49,4,Application Completed,2021-06-14 12:13:11,workflow-file-Friday-2021-07-02_03-09-00.csv
49,4,Application Reviewed,2021-06-21 11:44:05,workflow-file-Friday-2021-07-02_03-09-00.csv
49,4,Phone Interview Requested,2021-06-21 12:17:16,workflow-file-Friday-2021-07-02_03-09-00.csv
49,4,Phone Interview Scheduled,2021-06-22 12:04:53,workflow-file-Friday-2021-07-02_03-09-00.csv
49,4,Phone Interview Completed,2021-06-29 11:50:35,workflow-file-Friday-2021-07-02_03-09-00.csv
49,4,Phone Interview Terminated,2021-07-01 11:42:55,workflow-file-Friday-2021-07-02_03-09-00.csv
50,16,Profile Created,2022-03-27 11:12:20,status_history_2022-05-02_03-17-00.csv
50,16,Application Completed,2022-04-14 12:01:06,status_history_2022-05-02_03-17-00.csv
50,16,Application Reviewed,2022-04-19 11:35:14,status_history_2022-05-02_03-17-00.csv
50,16,Phone Interview Requested,2022-04-20 11:42:40,status_history_2022-05-02_03-17-00.csv
50,16,Phone Interview Scheduled,2022-04-23 11:49:06,status_history_2022-05-02_03-17-00.csv
50,16,Phone Interview Completed,2022-04-27 12:31:12,status_history_2022-05-02_03-17-00.csv
50,16,Phone Interview Terminated,2022-05-01 11:39:46,status_history_2022-05-02_03-17-00.csv
51,4,Profile Created,2021-05-28 12:22:48,status.history.resend.2021-07-11_03-20-00.csv
51,4,Application Completed,2021-06-15 11:35:36,status.history.resend.2021-07-11_03-20-00.csv
51,4,Application Reviewed,2021-06-20 12:02:55,status.history.resend.2021-07-11_03-20-00.csv
51,4,Phone Interview Requested,2021-06-22 11:22:50,status.history.resend.2021-07-11_03-20-00.csv
51,4,Phone Interview Scheduled,2021-06-23 12:01:17,status.history.resend.2021-07-11_03-20-00.csv
51,4,Phone Interview Completed,2021-06-30 11:41:15,status.history.resend.2021-07-11_03-20-00.csv
51,4,On-Site Interview Requested,2021-06-30 12:11:20,status.history.resend.2021-07-11_03-20-00.csv
51,4,On-Site Interview Scheduled,2021-07-04 11:56:52,status.history.resend.2021-07-11_03-20-00.csv
51,4,On-Site Interview Completed,2021-07-08 12:42:37,status.history.resend.2021-07-11_03-20-00.csv
51,4,On-Site Interview Terminated,2021-07-10 11:32:06,status.history.resend.2021-07-11_03-20-00.csv
52,6,Profile Created,2021-06-05 11:56:53,status_history_2021-07-19_03-19-00.csv
52,6,Application Completed,2021-06-06 12:29:22,status_history_2021-07-19_03-19-00.csv
52,6,Application Reviewed,2021-06-09 12:12:41,status_history_2021-07-19_03-19-00.csv
52,6,Phone Interview Requested,2021-06-15 12:54:35,status_history_2021-07-19_03-19-00.csv
52,6,Phone Interview Scheduled,2021-06-17 11:40:00,status_history_2021-07-19_03-19-00.csv
52,6,Phone Interview Completed,2021-06-20 12:22:44,status_history_2021-07-19_03-19-00.csv
52,6,On-Site Interview Requested,2021-06-25 11:57:14,status_history_2021-07-19_03-19-00.csv
52,6,On-Site Interview Scheduled,2021-06-27 12:03:23,status_history_2021-07-19_03-19-00.csv
52,6,On-Site Interview Completed,2021-07-05 11:29:23,status_history_2021-07-19_03-19-00.csv
52,6,On-Site Interview Terminated,2021-07-18 12:05:52,status_history_2021-07-19_03-19-00.csv
53,8,Profile Created,2021-07-29 11:59:00,status_history_2021-08-21_03-08-00.csv
53,8,Application Completed,2021-08-01 12:14:00,status_history_2021-08-21_03-08-00.csv
53,8,Phone Interview Requested,2021-08-07 12:08:37,status_history_2021-08-21_03-08-00.csv
53,8,Application Reviewed,2021-08-07 12:18:23,status_history_2021-08-21_03-08-00.csv
53,8,Phone Interview Scheduled,2021-08-08 11:36:45,status_history_2021-08-21_03-08-00.csv
53,8,Phone Interview Completed,2021-08-15 11:57:55,status_history_2021-08-21_03-08-00.csv
53,8,Candidate Withdrew,2021-08-18 12:27:43,status_history_2021-08-21_03-08-00.csv
54,1,Profile Created,2021-02-04 12:12:55,status_history_2021-03-19_03-11-00.csv
54,1,Application Completed,2021-02-11 11:38:50,status_history_2021-03-19_03-11-00.csv
54,1,Application Reviewed,2021-02-15 12:41:40,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Requested,2021-02-17 11:22:37,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Scheduled,2021-02-20 11:49:29,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Completed,2021-02-25 12:03:44,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Requested,2021-02-28 11:53:38,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Scheduled,2021-03-03 11:38:50,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Completed,2021-03-06 12:34:55,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Terminated,2021-03-18 12:17:50,status_history_2021-03-19_03-11-00.csv
55,20,Profile Created,2022-08-30 12:12:18,status_history_2022-09-18_03-01-00.csv
55,20,Application Completed,2022-09-11 11:44:09,status_history_2022-09-18_03-01-00.csv
55,20,Application Reviewed,2022-09-14 12:23:01,status_history_2022-09-18_03-01-00.csv
55,20,Application Terminated,2022-09-17 12:02:23,status_history_2022-09-18_03-01-00.csv
56,18,Profile Created,2022-05-29 12:34:03,status_history_2022-07-15_03-21-00.csv
56,18,Application Completed,2022-06-27 11:20:45,status_history_2022-07-15_03-21-00.csv
56,18,Application Reviewed,2022-07-02 11:34:58,status_history_2022-07-15_03-21-00.csv
56,18,Phone Interview Requested,2022-07-03 13:19:24,status_history_2022-07-15_03-21-00.csv
56,18,Phone Interview Scheduled,2022-07-06 12:33:01,status_history_2022-07-15_03-21-00.csv
56,18,Phone Interview Completed,2022-07-12 12:15:43,status_history_2022-07-15_03-21-00.csv
56,18,Phone Interview Terminated,2022-07-14 11:56:45,status_history_2022-07-15_03-21-00.csv
57,19,Profile Created,2022-07-11 12:12:24,status_history_2022-08-01_03-13-00.csv
57,19,Application Completed,2022-07-13 11:02:21,status_history_2022-08-01_03-13-00.csv
57,19,Application Reviewed,2022-07-15 12:05:31,status_history_2022-08-01_03-13-00.csv
57,19,Phone Interview Requested,2022-07-20 11:11:37,status_history_2022-08-01_03-13-00.csv
57,19,Phone Interview Scheduled,2022-07-22 11:45:56,status_history_2022-08-01_03-13-00.csv
57,19,Phone Interview Completed,2022-07-30 12:20:42,status_history_2022-08-01_03-13-00.csv
57,19,Phone Interview Terminated,2022-07-31 12:43:24,status_history_2022-08-01_03-13-00.csv
58,7,Profile Created,2021-07-26 12:40:28,status_history_2021-08-06_03-13-00.csv
58,7,Application Completed,2021-07-28 13:00:14,status_history_2021-08-06_03-13-00.csv
58,7,Application Reviewed,2021-08-02 11:41:57,status_history_2021-08-06_03-13-00.csv
58,7,Application Terminated,2021-08-05 11:52:28,status_history_2021-08-06_03-13-00.csv
59,2,Profile Created,2021-01-30 12:20:04,status.history.resend.2021-02-14_03-01-00.csv
59,2,Application Completed,2021-02-03 12:48:44,status.history.resend.2021-02-14_03-01-00.csv
59,2,Application Reviewed,2021-02-12 12:09:38,status.history.resend.2021-02-14_03-01-00.csv
59,2,Application Terminated,2021-02-13 11:23:39,status.history.resend.2021-02-14_03-01-00.csv
59,19,Profile Created,2022-07-02 12:12:50,status_history_2022-08-01_03-13-00.csv
59,19,Application Completed,2022-07-11 12:09:25,status_history_2022-08-01_03-13-00.csv
59,19,Application Reviewed,2022-07-16 12:20:43,status_history_2022-08-01_03-13-00.csv
59,19,Phone Interview Requested,2022-07-20 12:38:28,status_history_2022-08-01_03-13-00.csv
59,19,Phone Interview Scheduled,2022-07-22 11:38:51,status_history_2022-08-01_03-13-00.csv
59,19,Phone Interview Completed,2022-07-30 12:30:19,status_history_2022-08-01_03-13-00.csv
59,19,Phone Interview Terminated,2022-07-31 11:35:02,status_history_2022-08-01_03-13-00.csv
60,12,Profile Created,2021-10-11 12:10:48,status_history_2021-12-12_03-15-00.csv
60,12,Application Completed,2021-11-02 12:36:26,status_history_2021-12-12_03-15-00.csv
60,12,Application Reviewed,2021-11-08 12:55:38,status_history_2021-12-12_03-15-00.csv
60,12,Phone Interview Requested,2021-11-11 11:59:22,status_history_2021-12-12_03-15-00.csv
60,12,Phone Interview Scheduled,2021-11-14 12:02:52,status_history_2021-12-12_03-15-00.csv
60,12,Phone Interview Completed,2021-11-18 11:58:07,status_history_2021-12-12_03-15-00.csv
60,12,On-Site Interview Requested,2021-11-21 12:08:21,status_history_2021-12-12_03-15-00.csv
60,12,On-Site Interview Scheduled,2021-11-22 11:31:33,status_history_2021-12-12_03-15-00.csv
60,12,On-Site Interview Completed,2021-12-11 11:29:18,status_history_2021-12-12_03-15-00.csv
60,12,On-Site Interview Terminated,2021-12-11 12:30:46,status_history_2021-12-12_03-15-00.csv
61,8,Profile Created,2021-07-16 11:42:00,status_history_2021-09-10_03-07-00.csv
61,8,Application Completed,2021-07-30 11:27:57,status_history_2021-09-10_03-07-00.csv
61,8,Application Reviewed,2021-08-02 12:01:48,status_history_2021-09-10_03-07-00.csv
61,8,Phone Interview Requested,2021-08-07 11:43:31,status_history_2021-09-10_03-07-00.csv
61,8,Phone Interview Scheduled,2021-08-09 11:56:03,status_history_2021-09-10_03-07-00.csv
61,8,Phone Interview Completed,2021-08-13 12:19:20,status_history_2021-09-10_03-07-00.csv
61,8,On-Site Interview Requested,2021-08-18 11:37:52,status_history_2021-09-10_03-07-00.csv
61,8,On-Site Interview Scheduled,2021-08-21 11:55:23,status_history_2021-09-10_03-07-00.csv
61,8,Candidate Withdrew,2021-09-09 12:33:07,status_history_2021-09-10_03-07-00.csv
62,17,Profile Created,2022-06-08 12:24:35,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Application Reviewed,2022-06-30 11:47:02,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Application Completed,2022-06-30 11:50:20,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Phone Interview Requested,2022-07-01 11:52:46,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Phone Interview Scheduled,2022-07-05 12:07:54,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Phone Interview Completed,2022-07-06 11:49:03,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,On-Site Interview Requested,2022-07-12 12:51:56,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,On-Site Interview Scheduled,2022-07-15 12:56:19,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,On-Site Interview Completed,2022-07-30 11:22:00,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Offer Extended,2022-08-08 12:16:41,workflow-file-Wednesday-2022-08-10_03-02-00.csv
62,17,Offer Accepted,2022-08-09 11:27:46,workflow-file-Wednesday-2022-08-10_03-02-00.csv
63,7,Profile Created,2021-07-18 11:49:10,status_history_2021-08-16_03-00-00.csv
63,7,Application Completed,2021-07-30 11:40:51,status_history_2021-08-16_03-00-00.csv
63,7,Application Reviewed,2021-08-02 12:09:00,status_history_2021-08-16_03-00-00.csv
63,7,Phone Interview Requested,2021-08-04 12:03:14,status_history_2021-08-16_03-00-00.csv
63,7,Phone Interview Scheduled,2021-08-05 11:59:37,status_history_2021-08-16_03-00-00.csv
63,7,Phone Interview Terminated,2021-08-15 11:39:01,status_history_2021-08-16_03-00-00.csv
63,7,Phone Interview Completed,2021-08-15 12:14:15,status_history_2021-08-16_03-00-00.csv
64,12,Profile Created,2021-11-02 12:48:38,status_history_2021-11-14_03-16-00.csv
64,12,Application Completed,2021-11-05 12:11:39,status_history_2021-11-14_03-16-00.csv
64,12,Application Reviewed,2021-11-05 12:13:48,status_history_2021-11-14_03-16-00.csv
64,12,Phone Interview Requested,2021-11-11 13:02:43,status_history_2021-11-14_03-16-00.csv
64,12,Candidate Withdrew,2021-11-13 11:54:06,status_history_2021-11-14_03-16-00.csv
65,19,Profile Created,2022-07-11 11:55:24,status.history.resend.2022-07-21_03-12-00.csv
65,19,Application Completed,2022-07-15 11:55:29,status.history.resend.2022-07-21_03-12-00.csv
65,19,Application Reviewed,2022-07-20 11:20:45,status.history.resend.2022-07-21_03-12-00.csv
65,19,Application Terminated,2022-07-20 11:37:23,status.history.resend.2022-07-21_03-12-00.csv
66,13,Profile Created,2021-12-04 11:51:14,status_history_2021-12-21_03-09-00.csv
66,13,Application Completed,2021-12-14 11:55:25,status_history_2021-12-21_03-09-00.csv
66,13,Application Reviewed,2021-12-16 11:53:54,status_history_2021-12-21_03-09-00.csv
66,13,Application Terminated,2021-12-20 11:53:21,status_history_2021-12-21_03-09-00.csv
67,11,Application Completed,2021-09-29 11:48:16,status_history_2021-10-10_03-01-00.csv
67,11,Profile Created,2021-09-29 12:33:18,status_history_2021-10-10_03-01-00.csv
67,11,Application Reviewed,2021-10-05 11:25:17,status_history_2021-10-10_03-01-00.csv
67,11,Application Terminated,2021-10-09 12:03:18,status_history_2021-10-10_03-01-00.csv
68,20,Profile Created,2022-08-10 12:31:26,status_history_2022-09-18_03-01-00.csv
68,20,Application Completed,2022-09-10 12:18:08,status_history_2022-09-18_03-01-00.csv
68,20,Application Reviewed,2022-09-13 12:36:03,status_history_2022-09-18_03-01-00.csv
68,20,Application Terminated,2022-09-17 11:48:50,status_history_2022-09-18_03-01-00.csv
69,13,Profile Created,2021-11-20 12:09:20,status_history_2021-12-22_03-17-00.csv
69,13,Application Completed,2021-12-12 11:42:49,status_history_2021-12-22_03-17-00.csv
69,13,Application Reviewed,2021-12-16 11:29:54,status_history_2021-12-22_03-17-00.csv
69,13,Application Terminated,2021-12-21 11:14:25,status_history_2021-12-22_03-17-00.csv
70,8,Profile Created,2021-07-25 11:37:05,status_history_2021-08-22_03-12-00.csv
70,8,Application Completed,2021-08-02 12:33:07,status_history_2021-08-22_03-12-00.csv
70,8,Application Reviewed,2021-08-05 11:32:33,status_history_2021-08-22_03-12-00.csv
70,8,Candidate Withdrew,2021-08-19 12:00:06,status_history_2021-08-22_03-12-00.csv
71,19,Profile Created,2022-06-26 11:37:15,status_history_2022-08-02_03-13-00.csv
71,19,Application Completed,2022-07-13 12:16:56,status_history_2022-08-02_03-13-00.csv
71,19,Application Reviewed,2022-07-19 11:47:20,status_history_2022-08-02_03-13-00.csv
71,19,Phone Interview Requested,2022-07-20 11:54:35,status_history_2022-08-02_03-13-00.csv
71,19,Phone Interview Scheduled,2022-07-21 12:05:46,status_history_2022-08-02_03-13-00.csv
71,19,Phone Interview Completed,2022-07-27 11:59:33,status_history_2022-08-02_03-13-00.csv
71,19,Phone Interview Terminated,2022-08-01 12:38:12,status_history_2022-08-02_03-13-00.csv
72,13,Profile Created,2021-11-19 12:34:50,status_history_2021-12-22_03-17-00.csv
72,13,Application Completed,2021-12-14 11:40:13,status_history_2021-12-22_03-17-00.csv
72,13,Application Reviewed,2021-12-20 11:49:51,status_history_2021-12-22_03-17-00.csv
72,13,Application Terminated,2021-12-21 11:59:35,status_history_2021-12-22_03-17-00.csv
73,11,Profile Created,2021-08-31 13:04:53,status.history.resend.2021-10-05_03-02-00.csv
73,11,Application Completed,2021-10-01 11:06:24,status.history.resend.2021-10-05_03-02-00.csv
73,11,Candidate Withdrew,2021-10-04 12:04:14,status.history.resend.2021-10-05_03-02-00.csv
74,1,Profile Created,2021-01-14 12:39:06,status_history_2021-03-01_03-16-00.csv
74,1,Application Completed,2021-02-09 11:45:20,status_history_2021-03-01_03-16-00.csv
74,1,Application Reviewed,2021-02-15 11:11:55,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Requested,2021-02-17 12:33:42,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Scheduled,2021-02-18 12:53:32,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Completed,2021-02-23 12:08:20,status_history_2021-03-01_03-16-00.csv
74,1,Phone Interview Terminated,2021-02-28 11:37:50,status_history_2021-03-01_03-16-00.csv
75,1,Profile Created,2021-02-03 11:42:11,status_history_2021-03-01_03-16-00.csv
75,1,Application Completed,2021-02-08 12:25:08,status_history_2021-03-01_03-16-00.csv
75,1,Application Reviewed,2021-02-16 10:57:43,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Requested,2021-02-16 11:57:07,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Scheduled,2021-02-19 11:54:51,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Completed,2021-02-27 12:20:32,status_history_2021-03-01_03-16-00.csv
75,1,Phone Interview Terminated,2021-02-28 10:52:35,status_history_2021-03-01_03-16-00.csv
76,8,Profile Created,2021-07-26 11:52:00,status_history_2021-09-12_03-12-00.csv
76,8,Application Completed,2021-07-30 11:48:47,status_history_2021-09-12_03-12-00.csv
76,8,Phone Interview Requested,2021-08-07 12:19:07,status_history_2021-09-12_03-12-00.csv
76,8,Application Reviewed,2021-08-07 12:25:00,status_history_2021-09-12_03-12-00.csv
76,8,Phone Interview Scheduled,2021-08-09 12:23:06,status_history_2021-09-12_03-12-00.csv
76,8,Phone Interview Completed,2021-08-16 12:11:18,status_history_2021-09-12_03-12-00.csv
76,8,On-Site Interview Requested,2021-08-18 12:18:19,status_history_2021-09-12_03-12-00.csv
76,8,On-Site Interview Scheduled,2021-08-20 12:07:26,status_history_2021-09-12_03-12-00.csv
76,8,On-Site Interview Completed,2021-08-29 12:28:17,status_history_2021-09-12_03-12-00.csv
76,8,On-Site Interview Terminated,2021-09-11 11:47:53,status_history_2021-09-12_03-12-00.csv
77,10,Profile Created,2021-08-21 12:15:01,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Application Completed,2021-09-14 11:48:50,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Application Reviewed,2021-09-15 11:27:25,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Phone Interview Requested,2021-09-16 12:20:38,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Phone Interview Scheduled,2021-09-19 13:17:26,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Phone Interview Completed,2021-09-21 12:45:22,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,On-Site Interview Requested,2021-09-26 11:37:09,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,On-Site Interview Scheduled,2021-09-28 12:13:07,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,On-Site Interview Completed,2021-10-04 11:30:33,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Offer Extended,2021-10-21 11:33:49,workflow-file-Wednesday-2021-10-27_03-12-00.csv
77,10,Offer Accepted,2021-10-26 11:54:42,workflow-file-Wednesday-2021-10-27_03-12-00.csv
78,9,Profile Created,2021-08-21 12:03:28,status_history_2021-08-31_03-13-00.csv
78,9,Application Completed,2021-08-22 12:07:12,status_history_2021-08-31_03-13-00.csv
78,9,Application Terminated,2021-08-30 11:57:13,status_history_2021-08-31_03-13-00.csv
78,9,Application Reviewed,2021-08-30 12:04:38,status_history_2021-08-31_03-13-00.csv
79,1,Profile Created,2021-02-07 11:35:44,status_history_2021-03-20_03-10-00.csv
79,1,Application Completed,2021-02-07 12:27:13,status_history_2021-03-20_03-10-00.csv
79,1,Application Reviewed,2021-02-12 12:36:25,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Scheduled,2021-02-17 11:34:28,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Requested,2021-02-17 11:56:41,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Completed,2021-02-26 12:01:30,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Requested,2021-02-28 10:52:57,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Scheduled,2021-03-02 11:46:20,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Completed,2021-03-08 12:40:45,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Terminated,2021-03-19 12:09:18,status_history_2021-03-20_03-10-00.csv
80,18,Profile Created,2022-06-16 12:15:04,status_history_2022-07-14_03-11-00.csv
80,18,Application Completed,2022-06-29 11:27:43,status_history_2022-07-14_03-11-00.csv
80,18,Application Reviewed,2022-06-30 12:03:14,status_history_2022-07-14_03-11-00.csv
80,18,Phone Interview Requested,2022-07-04 12:03:22,status_history_2022-07-14_03-11-00.csv
80,18,Phone Interview Scheduled,2022-07-06 11:12:52,status_history_2022-07-14_03-11-00.csv
80,18,Phone Interview Completed,2022-07-07 12:23:30,status_history_2022-07-14_03-11-00.csv
80,18,Phone Interview Terminated,2022-07-13 11:40:46,status_history_2022-07-14_03-11-00.csv
81,19,Profile Created,2022-06-29 12:14:34,status.history.resend.2022-08-28_03-18-00.csv
81,19,Application Completed,2022-07-12 12:09:19,status.history.resend.2022-08-28_03-18-00.csv
81,19,Application Reviewed,2022-07-20 11:24:21,status.history.resend.2022-08-28_03-18-00.csv
81,19,Phone Interview Requested,2022-07-20 11:36:32,status.history.resend.2022-08-28_03-18-00.csv
81,19,Phone Interview Scheduled,2022-07-24 11:54:17,status.history.resend.2022-08-28_03-18-00.csv
81,19,Phone Interview Completed,2022-07-31 11:28:28,status.history.resend.2022-08-28_03-18-00.csv
81,19,On-Site Interview Requested,2022-07-31 11:42:19,status.history.resend.2022-08-28_03-18-00.csv
81,19,On-Site Interview Scheduled,2022-08-04 12:02:46,status.history.resend.2022-08-28_03-18-00.csv
81,19,On-Site Interview Completed,2022-08-11 11:26:54,status.history.resend.2022-08-28_03-18-00.csv
81,19,Offer Extended,2022-08-26 11:38:10,status.history.resend.2022-08-28_03-18-00.csv
81,19,Offer Accepted,2022-08-27 12:26:06,status.history.resend.2022-08-28_03-18-00.csv
82,11,Profile Created,2021-09-23 13:02:40,status.history.resend.2021-10-09_03-16-00.csv
82,11,Application Completed,2021-09-29 11:42:12,status.history.resend.2021-10-09_03-16-00.csv
82,11,Application Reviewed,2021-10-06 12:26:22,status.history.resend.2021-10-09_03-16-00.csv
82,11,Application Terminated,2021-10-08 12:00:08,status.history.resend.2021-10-09_03-16-00.csv
83,13,Profile Created,2021-11-29 11:32:07,status_history_2022-01-13_03-17-00.csv
83,13,Application Completed,2021-12-15 12:02:51,status_history_2022-01-13_03-17-00.csv
83,13,Application Reviewed,2021-12-19 10:42:22,status_history_2022-01-13_03-17-00.csv
83,13,Phone Interview Requested,2021-12-21 11:13:11,status_history_2022-01-13_03-17-00.csv
83,13,Phone Interview Scheduled,2021-12-23 12:12:48,status_history_2022-01-13_03-17-00.csv
83,13,Phone Interview Completed,2021-12-24 11:37:00,status_history_2022-01-13_03-17-00.csv
83,13,On-Site Interview Requested,2021-12-30 11:54:10,status_history_2022-01-13_03-17-00.csv
83,13,On-Site Interview Scheduled,2021-12-31 12:09:29,status_history_2022-01-13_03-17-00.csv
83,13,On-Site Interview Completed,2022-01-04 11:45:43,status_history_2022-01-13_03-17-00.csv
83,13,On-Site Interview Terminated,2022-01-12 12:42:56,status_history_2022-01-13_03-17-00.csv
84,3,Profile Created,2021-06-02 11:02:29,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Application Completed,2021-06-06 11:51:09,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Application Reviewed,2021-06-10 12:08:56,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Requested,2021-06-15 11:55:05,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Scheduled,2021-06-15 11:57:05,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Completed,2021-06-25 12:22:55,workflow-file-Sunday-2021-06-27_03-18-00.csv
84,3,Phone Interview Terminated,2021-06-26 12:16:26,workflow-file-Sunday-2021-06-27_03-18-00.csv
